Project,Description,Billable,Start Time,End Time,start_timestamp,end_timestamp
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T17:43:58.000Z,2022-03-29T17:44:49.000Z,1648575838.0,1648575889.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T17:44:54.000Z,2022-03-29T17:50:11.000Z,1648575894.0,1648576211.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T17:50:30.000Z,2022-03-29T17:52:36.000Z,1648576230.0,1648576356.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T17:52:38.000Z,2022-03-29T17:58:32.000Z,1648576358.0,1648576712.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T17:58:56.000Z,2022-03-29T18:01:48.000Z,1648576736.0,1648576908.0
5e56df607ba4ff284c53a1e5,Checking calendar and scheduling,True,2022-03-29T18:01:56.000Z,2022-03-29T18:02:14.000Z,1648576916.0,1648576934.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:02:20.000Z,2022-03-29T18:03:41.000Z,1648576940.0,1648577021.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-03-29T18:03:56.000Z,2022-03-29T18:04:17.000Z,1648577036.0,1648577057.0
5e56df607ba4ff284c53a1e5,Checking calendar and scheduling,True,2022-03-29T18:04:18.000Z,2022-03-29T18:05:49.000Z,1648577058.0,1648577149.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-03-29T18:14:39.000Z,2022-03-29T18:15:04.000Z,1648577679.0,1648577704.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:15:19.000Z,2022-03-29T18:15:39.000Z,1648577719.0,1648577739.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:15:49.000Z,2022-03-29T18:17:18.000Z,1648577749.0,1648577838.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:17:42.000Z,2022-03-29T18:17:58.000Z,1648577862.0,1648577878.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:18:52.000Z,2022-03-29T18:19:34.000Z,1648577932.0,1648577974.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:19:56.000Z,2022-03-29T18:21:23.000Z,1648577996.0,1648578083.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-29T18:21:48.000Z,2022-03-29T18:22:02.000Z,1648578108.0,1648578122.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:22:03.000Z,2022-03-29T18:23:03.000Z,1648578123.0,1648578183.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:23:24.000Z,2022-03-29T18:25:10.000Z,1648578204.0,1648578310.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:25:17.000Z,2022-03-29T18:25:57.000Z,1648578317.0,1648578357.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:26:04.000Z,2022-03-29T18:28:42.000Z,1648578364.0,1648578522.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:28:44.000Z,2022-03-29T18:29:57.000Z,1648578524.0,1648578597.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:30:00.000Z,2022-03-29T18:30:14.000Z,1648578600.0,1648578614.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:30:16.000Z,2022-03-29T18:30:41.000Z,1648578616.0,1648578641.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:30:43.000Z,2022-03-29T18:32:04.000Z,1648578643.0,1648578724.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:32:06.000Z,2022-03-29T18:36:01.000Z,1648578726.0,1648578961.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:36:09.000Z,2022-03-29T18:37:06.000Z,1648578969.0,1648579026.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:37:18.000Z,2022-03-29T18:39:11.000Z,1648579038.0,1648579151.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:39:13.000Z,2022-03-29T18:40:38.000Z,1648579153.0,1648579238.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:40:40.000Z,2022-03-29T18:41:36.000Z,1648579240.0,1648579296.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:41:38.000Z,2022-03-29T18:42:04.000Z,1648579298.0,1648579324.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:42:10.000Z,2022-03-29T18:46:43.000Z,1648579330.0,1648579603.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:47:06.000Z,2022-03-29T18:47:40.000Z,1648579626.0,1648579660.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:47:54.000Z,2022-03-29T18:49:03.000Z,1648579674.0,1648579743.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:49:05.000Z,2022-03-29T18:50:10.000Z,1648579745.0,1648579810.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:50:12.000Z,2022-03-29T18:50:45.000Z,1648579812.0,1648579845.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T18:51:33.000Z,2022-03-29T18:52:06.000Z,1648579893.0,1648579926.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:52:40.000Z,2022-03-29T18:53:23.000Z,1648579960.0,1648580003.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:53:27.000Z,2022-03-29T18:54:00.000Z,1648580007.0,1648580040.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:55:25.000Z,2022-03-29T18:55:40.000Z,1648580125.0,1648580140.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:55:55.000Z,2022-03-29T18:56:57.000Z,1648580155.0,1648580217.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:57:08.000Z,2022-03-29T18:57:21.000Z,1648580228.0,1648580241.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-29T18:57:26.000Z,2022-03-29T18:57:37.000Z,1648580246.0,1648580257.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T18:58:50.000Z,2022-03-29T18:59:07.000Z,1648580330.0,1648580347.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T19:00:40.000Z,2022-03-29T19:00:51.000Z,1648580440.0,1648580451.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-03-29T19:03:27.000Z,2022-03-29T19:07:39.000Z,1648580607.0,1648580859.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T23:10:07.000Z,2022-03-29T23:10:52.000Z,1648595407.0,1648595452.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T23:10:56.000Z,2022-03-29T23:11:20.000Z,1648595456.0,1648595480.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-03-29T23:16:11.000Z,2022-03-29T23:17:01.000Z,1648595771.0,1648595821.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T23:17:09.000Z,2022-03-29T23:17:58.000Z,1648595829.0,1648595878.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T23:20:06.000Z,2022-03-29T23:20:32.000Z,1648596006.0,1648596032.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T23:20:52.000Z,2022-03-29T23:21:29.000Z,1648596052.0,1648596089.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T23:21:30.000Z,2022-03-29T23:21:45.000Z,1648596090.0,1648596105.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T23:21:58.000Z,2022-03-29T23:22:20.000Z,1648596118.0,1648596140.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T23:22:22.000Z,2022-03-29T23:22:41.000Z,1648596142.0,1648596161.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T23:22:52.000Z,2022-03-29T23:23:13.000Z,1648596172.0,1648596193.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-29T23:36:44.000Z,2022-03-29T23:37:57.000Z,1648597004.0,1648597077.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-29T23:38:16.000Z,2022-03-29T23:38:30.000Z,1648597096.0,1648597110.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-29T23:39:10.000Z,2022-03-29T23:39:44.000Z,1648597150.0,1648597184.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-29T23:39:54.000Z,2022-03-29T23:40:31.000Z,1648597194.0,1648597231.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-29T23:40:32.000Z,2022-03-29T23:41:07.000Z,1648597232.0,1648597267.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-30T08:32:25.000Z,2022-03-30T08:33:32.000Z,1648629145.0,1648629212.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-30T08:38:14.000Z,2022-03-30T08:38:44.000Z,1648629494.0,1648629524.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-30T08:38:54.000Z,2022-03-30T08:39:06.000Z,1648629534.0,1648629546.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-30T08:39:24.000Z,2022-03-30T08:40:01.000Z,1648629564.0,1648629601.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-30T08:50:21.000Z,2022-03-30T08:52:49.000Z,1648630221.0,1648630369.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-30T08:59:13.000Z,2022-03-30T08:59:37.000Z,1648630753.0,1648630777.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-30T09:07:44.000Z,2022-03-30T09:10:34.000Z,1648631264.0,1648631434.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-30T09:12:09.000Z,2022-03-30T09:15:35.000Z,1648631529.0,1648631735.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-30T09:16:08.000Z,2022-03-30T09:16:42.000Z,1648631768.0,1648631802.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-30T09:16:44.000Z,2022-03-30T09:21:28.000Z,1648631804.0,1648632088.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-30T09:22:06.000Z,2022-03-30T09:22:20.000Z,1648632126.0,1648632140.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-30T09:41:39.000Z,2022-03-30T09:41:58.000Z,1648633299.0,1648633318.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-30T09:43:29.000Z,2022-03-30T09:43:54.000Z,1648633409.0,1648633434.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-30T09:44:57.000Z,2022-03-30T09:45:29.000Z,1648633497.0,1648633529.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-30T09:45:45.000Z,2022-03-30T09:49:03.000Z,1648633545.0,1648633743.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-30T09:49:27.000Z,2022-03-30T09:54:05.000Z,1648633767.0,1648634045.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-30T09:58:44.000Z,2022-03-30T09:59:11.000Z,1648634324.0,1648634351.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-30T10:02:58.000Z,2022-03-30T10:03:10.000Z,1648634578.0,1648634590.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-30T10:18:14.000Z,2022-03-30T10:19:36.000Z,1648635494.0,1648635576.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-30T12:43:07.000Z,2022-03-30T12:43:43.000Z,1648644187.0,1648644223.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-31T13:48:29.000Z,2022-03-31T13:48:47.000Z,1648734509.0,1648734527.0
5e56e1665b92677285acd781,Time tracking,True,2022-03-31T14:02:28.000Z,2022-03-31T14:02:46.000Z,1648735348.0,1648735366.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-03-31T14:03:15.000Z,2022-03-31T14:03:43.000Z,1648735395.0,1648735423.0
602f4800895dec08c3d638ba,integrated model project,True,2022-03-31T14:04:25.000Z,2022-03-31T14:04:37.000Z,1648735465.0,1648735477.0
602f4800895dec08c3d638ba,integrated model project,True,2022-03-31T14:04:48.000Z,2022-03-31T14:04:59.000Z,1648735488.0,1648735499.0
602f4800895dec08c3d638ba,integrated model project,True,2022-03-31T14:05:11.000Z,2022-03-31T14:05:25.000Z,1648735511.0,1648735525.0
602f4800895dec08c3d638ba,integrated model project,True,2022-03-31T14:08:14.000Z,2022-03-31T14:09:30.000Z,1648735694.0,1648735770.0
5e56df607ba4ff284c53a1e5,Reading and messaging on Slack,True,2022-03-31T14:09:41.000Z,2022-03-31T14:10:34.000Z,1648735781.0,1648735834.0
5e56df607ba4ff284c53a1e5,Reading and messaging on Slack,True,2022-03-31T14:11:04.000Z,2022-03-31T14:11:22.000Z,1648735864.0,1648735882.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-03-31T14:22:48.000Z,2022-03-31T14:23:07.000Z,1648736568.0,1648736587.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T14:23:08.000Z,2022-03-31T14:23:32.000Z,1648736588.0,1648736612.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T14:26:29.000Z,2022-03-31T14:30:20.000Z,1648736789.0,1648737020.0
5e56df607ba4ff284c53a1e5,Reading and messaging on Slack,True,2022-03-31T14:30:29.000Z,2022-03-31T14:31:05.000Z,1648737029.0,1648737065.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T14:31:11.000Z,2022-03-31T14:39:29.000Z,1648737071.0,1648737569.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T14:42:06.000Z,2022-03-31T14:42:17.000Z,1648737726.0,1648737737.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T14:42:20.000Z,2022-03-31T14:42:54.000Z,1648737740.0,1648737774.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T14:44:00.000Z,2022-03-31T14:45:27.000Z,1648737840.0,1648737927.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T14:45:42.000Z,2022-03-31T14:46:17.000Z,1648737942.0,1648737977.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T14:47:36.000Z,2022-03-31T14:47:58.000Z,1648738056.0,1648738078.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T14:48:57.000Z,2022-03-31T14:49:18.000Z,1648738137.0,1648738158.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T14:54:17.000Z,2022-03-31T14:54:34.000Z,1648738457.0,1648738474.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T14:55:27.000Z,2022-03-31T14:55:42.000Z,1648738527.0,1648738542.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T15:01:04.000Z,2022-03-31T15:01:31.000Z,1648738864.0,1648738891.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:01:41.000Z,2022-03-31T15:03:40.000Z,1648738901.0,1648739020.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:04:08.000Z,2022-03-31T15:04:21.000Z,1648739048.0,1648739061.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T15:04:22.000Z,2022-03-31T15:05:13.000Z,1648739062.0,1648739113.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:05:14.000Z,2022-03-31T15:05:26.000Z,1648739114.0,1648739126.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-31T15:05:31.000Z,2022-03-31T15:05:43.000Z,1648739131.0,1648739143.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-31T15:05:44.000Z,2022-03-31T15:06:07.000Z,1648739144.0,1648739167.0
5e629ba243f3817e058b8f44,Research on losing industry project,True,2022-03-31T15:06:08.000Z,2022-03-31T15:06:23.000Z,1648739168.0,1648739183.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:06:26.000Z,2022-03-31T15:07:05.000Z,1648739186.0,1648739225.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:07:11.000Z,2022-03-31T15:07:27.000Z,1648739231.0,1648739247.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T15:07:31.000Z,2022-03-31T15:07:49.000Z,1648739251.0,1648739269.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:10:13.000Z,2022-03-31T15:10:29.000Z,1648739413.0,1648739429.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:18:40.000Z,2022-03-31T15:19:59.000Z,1648739920.0,1648739999.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T15:20:05.000Z,2022-03-31T15:20:26.000Z,1648740005.0,1648740026.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:21:03.000Z,2022-03-31T15:21:51.000Z,1648740063.0,1648740111.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T15:23:31.000Z,2022-03-31T15:23:50.000Z,1648740211.0,1648740230.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:24:29.000Z,2022-03-31T15:24:53.000Z,1648740269.0,1648740293.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:25:35.000Z,2022-03-31T15:26:03.000Z,1648740335.0,1648740363.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:26:32.000Z,2022-03-31T15:26:44.000Z,1648740392.0,1648740404.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:26:50.000Z,2022-03-31T15:27:05.000Z,1648740410.0,1648740425.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:29:26.000Z,2022-03-31T15:29:42.000Z,1648740566.0,1648740582.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:30:32.000Z,2022-03-31T15:31:23.000Z,1648740632.0,1648740683.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:31:24.000Z,2022-03-31T15:32:47.000Z,1648740684.0,1648740767.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:32:59.000Z,2022-03-31T15:35:16.000Z,1648740779.0,1648740916.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-03-31T15:36:06.000Z,2022-03-31T15:36:27.000Z,1648740966.0,1648740987.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-03-31T15:36:29.000Z,2022-03-31T15:36:43.000Z,1648740989.0,1648741003.0
5f2da49c3afc991c82a2546b,ukraine meetings,True,2022-03-02T11:00:00.000Z,2022-03-02T11:45:00.000Z,1646218800.0,1646221500.0
5e56de580121f031bdc3afac,Regularly Scheduled Research Call,True,2022-03-03T10:00:00.000Z,2022-03-03T11:00:00.000Z,1646301600.0,1646305200.0
5f2da49c3afc991c82a2546b,ukraine meetings,True,2022-03-02T10:00:00.000Z,2022-03-02T10:45:00.000Z,1646215200.0,1646217900.0
5edfcdb1c236b03119337f95,Regularly Scheduled Green Gang Call,True,2022-03-07T10:00:00.000Z,2022-03-07T11:00:00.000Z,1646647200.0,1646650800.0
5e56e1317ba4ff284c53a2a9,Scheduled check in,True,2022-03-04T16:30:00.000Z,2022-03-04T17:00:00.000Z,1646411400.0,1646413200.0
5f2da49c3afc991c82a2546b,ukraine meetings,True,2022-03-04T15:45:00.000Z,2022-03-04T16:15:00.000Z,1646408700.0,1646410500.0
5f50058c3a37e35cbede35ea,Call about digital resilience,True,2022-03-09T12:30:00.000Z,2022-03-09T13:30:00.000Z,1646829000.0,1646832600.0
5e56de580121f031bdc3afac,Regularly Scheduled Research Call,True,2022-03-10T10:00:00.000Z,2022-03-10T11:00:00.000Z,1646906400.0,1646910000.0
5e56e1317ba4ff284c53a2a9,Meeting with Maciej,True,2022-03-14T11:00:00.000Z,2022-03-14T11:30:00.000Z,1647255600.0,1647257400.0
5edfcdb1c236b03119337f95,Regularly Scheduled Green Gang Call,True,2022-03-14T10:00:00.000Z,2022-03-14T11:00:00.000Z,1647252000.0,1647255600.0
5f2da49c3afc991c82a2546b,ukraine meetings,True,2022-03-11T10:00:00.000Z,2022-03-11T11:00:00.000Z,1646992800.0,1646996400.0
602f4800895dec08c3d638ba,Integrated Model Call,True,2022-03-04T02:00:00.000Z,2022-03-04T03:00:00.000Z,1646359200.0,1646362800.0
602f4800895dec08c3d638ba,Integrated Model Call,True,2022-03-11T02:00:00.000Z,2022-03-11T03:00:00.000Z,1646964000.0,1646967600.0
5e56dfce0121f031bdc3b040,Regularly Scheduled Team Meetings Call,True,2022-03-15T09:00:00.000Z,2022-03-15T10:00:00.000Z,1647334800.0,1647338400.0
5e56de580121f031bdc3afac,"PDC work, not billable (paid by my grant)",False,2022-03-15T11:00:00.000Z,2022-03-15T12:00:00.000Z,1647342000.0,1647345600.0
5f50058c3a37e35cbede35ea,Call about digital resilience,True,2022-03-16T13:30:00.000Z,2022-03-16T14:30:00.000Z,1647437400.0,1647441000.0
5f50058c3a37e35cbede35ea,Call about digital resilience,True,2022-03-18T12:30:00.000Z,2022-03-18T13:30:00.000Z,1647606600.0,1647610200.0
5e56de580121f031bdc3afac,Regularly Scheduled Research Call,True,2022-03-17T10:00:00.000Z,2022-03-17T11:00:00.000Z,1647511200.0,1647514800.0
